r2,rmse,mae,features,model,target,input,strategy,fold,n_train,n_test,seed,model_path
0.6432299017906189,3.6260279809258273,2.5923819541931152,raw,ridge,temperature,16S,leave_one_site_out,1,1139,84,42,...
0.9487782120704651,1.3739293438347842,1.0046453475952148,raw,knn,temperature,16S,leave_one_site_out,1,1139,84,42,...
0.9936809539794922,0.4737759403383884,0.35317182540893555,embedding,ridge,temperature,16S,leave_one_site_out,2,1141,82,42,...
0.991826057434082,0.5388433314950485,0.37871912121772766,embedding,knn,temperature,16S,leave_one_site_out,2,1141,82,42,...
0.7130521535873413,3.192623732640252,2.3507890701293945,raw,ridge,temperature,16S,leave_one_site_out,2,1141,82,42,...
0.9644606709480286,1.1235714955858636,0.7691510915756226,raw,knn,temperature,16S,leave_one_site_out,2,1141,82,42,...
0.9913325905799866,0.5286838881101702,0.4109613299369812,embedding,ridge,temperature,16S,leave_one_site_out,3,1135,88,42,...
0.9901375770568848,0.5639521345547807,0.41797611117362976,embedding,knn,temperature,16S,leave_one_site_out,3,1135,88,42,...
0.6857553720474243,3.183354243531048,2.3992013931274414,raw,ridge,temperature,16S,leave_one_site_out,3,1135,88,42,...
0.8756635189056396,2.002397887904188,1.2048054933547974,raw,knn,temperature,16S,leave_one_site_out,3,1135,88,42,...
0.9787470698356628,0.8409175661489426,0.6475574374198914,embedding,ridge,temperature,16S,leave_one_site_out,4,1134,89,42,...
0.9781602025032043,0.8524484487927239,0.6231633424758911,embedding,knn,temperature,16S,leave_one_site_out,4,1134,89,42,...
0.3842763304710388,4.5262324472596385,2.8611807823181152,raw,ridge,temperature,16S,leave_one_site_out,4,1134,89,42,...
0.8932299613952637,1.8848143892452986,1.2132285833358765,raw,knn,temperature,16S,leave_one_site_out,4,1134,89,42,...
0.5459007024765015,4.837452788208833,3.640636444091797,embedding,ridge,temperature,16S,leave_one_site_out,5,1132,91,42,...
0.36931824684143066,5.700939355377446,4.160611152648926,embedding,knn,temperature,16S,leave_one_site_out,5,1132,91,42,...
-0.888615608215332,9.86536371889817,5.558577060699463,raw,ridge,temperature,16S,leave_one_site_out,5,1132,91,42,...
0.8614039421081543,2.672494113869247,2.0074782371520996,raw,knn,temperature,16S,leave_one_site_out,5,1132,91,42,...
0.9850731492042542,0.7525920976949252,0.581118643283844,embedding,ridge,temperature,16S,leave_one_site_out,6,1133,90,42,...
0.9847872853279114,0.7597647228088514,0.5799721479415894,embedding,knn,temperature,16S,leave_one_site_out,6,1133,90,42,...
0.6280072927474976,3.7570165477202453,2.4736084938049316,raw,ridge,temperature,16S,leave_one_site_out,6,1133,90,42,...
0.9543759822845459,1.3157481464370755,0.9573549032211304,raw,knn,temperature,16S,leave_one_site_out,6,1133,90,42,...
0.9887574315071106,0.7007875797321831,0.553125262260437,embedding,ridge,temperature,16S,leave_one_site_out,7,1134,89,42,...
0.9870181679725647,0.7530466030993793,0.5795637369155884,embedding,knn,temperature,16S,leave_one_site_out,7,1134,89,42,...
0.7542033195495605,3.27673858038479,2.3446192741394043,raw,ridge,temperature,16S,leave_one_site_out,7,1134,89,42,...
0.9477962255477905,1.5100965840353504,0.9915505647659302,raw,knn,temperature,16S,leave_one_site_out,7,1134,89,42,...
0.9879525899887085,0.7246754659860127,0.566573977470398,embedding,ridge,temperature,16S,leave_one_site_out,8,1132,91,42,...
0.9903843402862549,0.6474218342337879,0.5082235932350159,embedding,knn,temperature,16S,leave_one_site_out,8,1132,91,42,...
0.7842735052108765,3.0665424681129454,2.232703685760498,raw,ridge,temperature,16S,leave_one_site_out,8,1132,91,42,...
0.9682126045227051,1.1771303972045792,0.8369857668876648,raw,knn,temperature,16S,leave_one_site_out,8,1132,91,42,...
0.9880324006080627,0.7155251095948939,0.5329416394233704,embedding,ridge,temperature,16S,leave_one_site_out,9,1135,88,42,...
0.9879391193389893,0.7183083130785741,0.5390506982803345,embedding,knn,temperature,16S,leave_one_site_out,9,1135,88,42,...
0.7779439091682434,3.0821407864327965,2.373599052429199,raw,ridge,temperature,16S,leave_one_site_out,9,1135,88,42,...
0.9757686853408813,1.018144680462909,0.7343812584877014,raw,knn,temperature,16S,leave_one_site_out,9,1135,88,42,...
0.9912753701210022,0.6167452712695342,0.4538584053516388,embedding,ridge,temperature,16S,leave_one_site_out,10,1137,86,42,...
0.9855276942253113,0.7943301611250163,0.5510857701301575,embedding,knn,temperature,16S,leave_one_site_out,10,1137,86,42,...
0.6839053630828857,3.7122765624756666,2.4365906715393066,raw,ridge,temperature,16S,leave_one_site_out,10,1137,86,42,...
0.981737494468689,0.892302856737348,0.7058281302452087,raw,knn,temperature,16S,leave_one_site_out,10,1137,86,42,...
0.9800050258636475,0.962793031896219,0.7066233158111572,embedding,ridge,temperature,16S,leave_one_site_out,11,1134,89,42,...
0.9805067181587219,0.9506381689660559,0.6751377582550049,embedding,knn,temperature,16S,leave_one_site_out,11,1134,89,42,...
0.4807511568069458,4.906369930672415,2.9146955013275146,raw,ridge,temperature,16S,leave_one_site_out,11,1134,89,42,...
0.9350352883338928,1.7354467019194935,1.0911705493927002,raw,knn,temperature,16S,leave_one_site_out,11,1134,89,42,...
0.9865655303001404,0.68079988938705,0.48197466135025024,embedding,ridge,temperature,16S,leave_one_site_out,12,1138,85,42,...
0.9869977235794067,0.6697596806847863,0.46541181206703186,embedding,knn,temperature,16S,leave_one_site_out,12,1138,85,42,...
0.6319077610969543,3.563590836411081,2.618757963180542,raw,ridge,temperature,16S,leave_one_site_out,12,1138,85,42,...
0.9245692491531372,1.6131835612353573,0.9911110401153564,raw,knn,temperature,16S,leave_one_site_out,12,1138,85,42,...
0.9803205728530884,0.8293923451062345,0.6088899970054626,embedding,ridge,temperature,16S,leave_one_site_out,13,1139,84,42,...
0.979785680770874,0.8405892190798707,0.5896681547164917,embedding,knn,temperature,16S,leave_one_site_out,13,1139,84,42,...
0.5856348276138306,3.805796373517917,2.7529971599578857,raw,ridge,temperature,16S,leave_one_site_out,13,1139,84,42,...
0.9476437568664551,1.3528145519865797,0.9400060772895813,raw,knn,temperature,16S,leave_one_site_out,13,1139,84,42,...
0.9852735996246338,0.7602245837212132,0.5720201134681702,embedding,ridge,temperature,18S,random_kfold,0,978,245,42,...
0.9836441278457642,0.8011811537184387,0.6132296919822693,embedding,knn,temperature,18S,random_kfold,0,978,245,42,...
0.8685867786407471,2.2709785088379326,1.6968944072723389,raw,ridge,temperature,18S,random_kfold,0,978,245,42,...
0.8848028779029846,2.1262500676374296,1.457215428352356,raw,knn,temperature,18S,random_kfold,0,978,245,42,...
0.9851627349853516,0.7866607978030753,0.560440719127655,embedding,ridge,temperature,18S,random_kfold,1,978,245,42,...
0.9820855855941772,0.8643951134537844,0.6224029064178467,embedding,knn,temperature,18S,random_kfold,1,978,245,42,...
0.7918736934661865,2.9462808084799033,2.013869285583496,raw,ridge,temperature,18S,random_kfold,1,978,245,42,...
0.8127954006195068,2.794273402534908,1.742434024810791,raw,knn,temperature,18S,random_kfold,1,978,245,42,...
0.9866683483123779,0.7523166322822027,0.5711784958839417,embedding,ridge,temperature,18S,random_kfold,2,978,245,42,...
0.9850181341171265,0.7975201706443127,0.5992507338523865,embedding,knn,temperature,18S,random_kfold,2,978,245,42,...
0.6643358469009399,3.7749461441745704,2.121581554412842,raw,ridge,temperature,18S,random_kfold,2,978,245,42,...
0.8809277415275574,2.248348053510969,1.5028603076934814,raw,knn,temperature,18S,random_kfold,2,978,245,42,...
0.9838070273399353,0.7754468152804241,0.5808424949645996,embedding,ridge,temperature,18S,random_kfold,3,979,244,42,...
0.9845989942550659,0.7562461868694423,0.5682556629180908,embedding,knn,temperature,18S,random_kfold,3,979,244,42,...
0.8271393775939941,2.5335914237746606,1.6863412857055664,raw,ridge,temperature,18S,random_kfold,3,979,244,42,...
0.8527235984802246,2.338595100137883,1.479068636894226,raw,knn,temperature,18S,random_kfold,3,979,244,42,...
0.9837057590484619,0.776394096244071,0.561802089214325,embedding,ridge,temperature,18S,random_kfold,4,979,244,42,...
0.9852971434593201,0.7375066013364019,0.5343344211578369,embedding,knn,temperature,18S,random_kfold,4,979,244,42,...
0.8531476259231567,2.3308020440043724,1.7027658224105835,raw,ridge,temperature,18S,random_kfold,4,979,244,42,...
0.8002182245254517,2.718584340628069,1.7362829446792603,raw,knn,temperature,18S,random_kfold,4,979,244,42,...
0.709040641784668,1.2278416275138497,0.9947603344917297,embedding,ridge,temperature,18S,temporal_holdout,0,978,245,42,...
0.5546588897705078,1.519051836577097,1.2484427690505981,embedding,knn,temperature,18S,temporal_holdout,0,978,245,42,...
-17.14407730102539,9.696023058923679,6.061765670776367,raw,ridge,temperature,18S,temporal_holdout,0,978,245,42,...
-0.28366589546203613,2.5790051431771004,1.986196756362915,raw,knn,temperature,18S,temporal_holdout,0,978,245,42,...
0.6613715887069702,2.149542839771617,1.6992607116699219,embedding,ridge,temperature,18S,temporal_blocked_kfold,0,978,245,42,...
0.560024619102478,2.450183441145514,1.9858672618865967,embedding,knn,temperature,18S,temporal_blocked_kfold,0,978,245,42,...
-101.50889587402344,37.399446893365784,15.225645065307617,raw,ridge,temperature,18S,temporal_blocked_kfold,0,978,245,42,...
-0.41633856296539307,4.396103885273549,3.2559590339660645,raw,knn,temperature,18S,temporal_blocked_kfold,0,978,245,42,...
0.784750759601593,1.520976656426765,1.1432104110717773,embedding,ridge,temperature,18S,temporal_blocked_kfold,1,978,245,42,...
0.6520494222640991,1.9337951555263002,1.4205082654953003,embedding,knn,temperature,18S,temporal_blocked_kfold,1,978,245,42,...
-637.2618408203125,82.82303883412362,34.0245246887207,raw,ridge,temperature,18S,temporal_blocked_kfold,1,978,245,42,...
-1.4243524074554443,5.104457530343176,4.181800365447998,raw,knn,temperature,18S,temporal_blocked_kfold,1,978,245,42,...
0.6525951027870178,2.3420576979568803,1.8684430122375488,embedding,ridge,temperature,18S,temporal_blocked_kfold,2,978,245,42,...
0.5335076451301575,2.7139503820405375,2.186228036880493,embedding,knn,temperature,18S,temporal_blocked_kfold,2,978,245,42,...
-13.1332426071167,14.938277858767462,7.3003153800964355,raw,ridge,temperature,18S,temporal_blocked_kfold,2,978,245,42,...
-0.6696044206619263,5.134361463030884,4.094533920288086,raw,knn,temperature,18S,temporal_blocked_kfold,2,978,245,42,...
-0.023999333381652832,1.2467399045949692,0.9537659883499146,embedding,ridge,temperature,18S,temporal_blocked_kfold,3,979,244,42,...
-0.16438519954681396,1.3294571870938037,1.0364686250686646,embedding,knn,temperature,18S,temporal_blocked_kfold,3,979,244,42,...
-311.6046447753906,21.78330390692749,13.198124885559082,raw,ridge,temperature,18S,temporal_blocked_kfold,3,979,244,42,...
-4.166726589202881,2.8004883170065513,1.8807450532913208,raw,knn,temperature,18S,temporal_blocked_kfold,3,979,244,42,...
0.7083972096443176,1.2305935750952606,0.995380699634552,embedding,ridge,temperature,18S,temporal_blocked_kfold,4,979,244,42,...
0.5684499144554138,1.4970434774941208,1.235111117362976,embedding,knn,temperature,18S,temporal_blocked_kfold,4,979,244,42,...
-17.295747756958008,9.74751445682116,6.113289833068848,raw,ridge,temperature,18S,temporal_blocked_kfold,4,979,244,42,...
-0.28703224658966064,2.5853153644381286,1.995640516281128,raw,knn,temperature,18S,temporal_blocked_kfold,4,979,244,42,...
0.9857887029647827,0.6968459247288478,0.5307523012161255,embedding,ridge,temperature,18S,leave_one_site_out,0,1136,87,42,...
0.9857721328735352,0.6972520971188034,0.5156422257423401,embedding,knn,temperature,18S,leave_one_site_out,0,1136,87,42,...
0.6337707042694092,3.537498549605972,2.635519027709961,raw,ridge,temperature,18S,leave_one_site_out,0,1136,87,42,...
0.8002382516860962,2.6126175338370508,1.838516116142273,raw,knn,temperature,18S,leave_one_site_out,0,1136,87,42,...
0.9806790351867676,0.8438223701805639,0.6067414879798889,embedding,ridge,temperature,18S,leave_one_site_out,1,1139,84,42,...
0.9751918315887451,0.9561676176898818,0.6837042570114136,embedding,knn,temperature,18S,leave_one_site_out,1,1139,84,42,...
0.8253421187400818,2.5370616365071865,1.8721177577972412,raw,ridge,temperature,18S,leave_one_site_out,1,1139,84,42,...
0.6024132370948792,3.8278321446096784,2.4387099742889404,raw,knn,temperature,18S,leave_one_site_out,1,1139,84,42,...
0.9909664988517761,0.5664664400939261,0.43582627177238464,embedding,ridge,temperature,18S,leave_one_site_out,2,1141,82,42,...
0.9885063767433167,0.6389611665181757,0.4944012761116028,embedding,knn,temperature,18S,leave_one_site_out,2,1141,82,42,...
0.7977691292762756,2.6802170121879825,1.9579964876174927,raw,ridge,temperature,18S,leave_one_site_out,2,1141,82,42,...
0.7446255087852478,3.0118613994771812,1.9349942207336426,raw,knn,temperature,18S,leave_one_site_out,2,1141,82,42,...
0.9844987988471985,0.7070229672110123,0.503906786441803,embedding,ridge,temperature,18S,leave_one_site_out,3,1135,88,42,...
0.9893909096717834,0.584911185108693,0.4464489221572876,embedding,knn,temperature,18S,leave_one_site_out,3,1135,88,42,...
0.7437185049057007,2.874813903093032,1.9990383386611938,raw,ridge,temperature,18S,leave_one_site_out,3,1135,88,42,...
0.7663785815238953,2.744779052319335,1.7755749225616455,raw,knn,temperature,18S,leave_one_site_out,3,1135,88,42,...
0.9846624732017517,0.7143667745575563,0.5343352556228638,embedding,ridge,temperature,18S,leave_one_site_out,4,1134,89,42,...
0.9829095602035522,0.7540851440065081,0.4985680878162384,embedding,knn,temperature,18S,leave_one_site_out,4,1134,89,42,...
0.7055580615997314,3.1299960063872287,1.9511624574661255,raw,ridge,temperature,18S,leave_one_site_out,4,1134,89,42,...
0.8523837327957153,2.216210644884091,1.6739223003387451,raw,knn,temperature,18S,leave_one_site_out,4,1134,89,42,...
0.8883469104766846,2.3987043897020794,1.7605572938919067,embedding,ridge,temperature,18S,leave_one_site_out,5,1132,91,42,...
0.9212642312049866,2.0143144472154146,1.5715521574020386,embedding,knn,temperature,18S,leave_one_site_out,5,1132,91,42,...
-41.419010162353516,46.75430294368637,19.832719802856445,raw,ridge,temperature,18S,leave_one_site_out,5,1132,91,42,...
0.9151886105537415,2.090587447988136,1.5941450595855713,raw,knn,temperature,18S,leave_one_site_out,5,1132,91,42,...
0.9844926595687866,0.7670869299082349,0.5815857648849487,embedding,ridge,temperature,18S,leave_one_site_out,6,1133,90,42,...
0.9808265566825867,0.8529550208366767,0.6150645613670349,embedding,knn,temperature,18S,leave_one_site_out,6,1133,90,42,...
0.10963159799575806,5.81247046678485,2.1785874366760254,raw,ridge,temperature,18S,leave_one_site_out,6,1133,90,42,...
0.7519450187683105,3.0679612025825485,1.8949099779129028,raw,knn,temperature,18S,leave_one_site_out,6,1133,90,42,...
0.9882411360740662,0.7166989958664407,0.5119066834449768,embedding,ridge,temperature,18S,leave_one_site_out,7,1134,89,42,...
0.9877042174339294,0.7328780724442994,0.5319714546203613,embedding,knn,temperature,18S,leave_one_site_out,7,1134,89,42,...
0.7977964878082275,2.971995617397358,1.9853099584579468,raw,ridge,temperature,18S,leave_one_site_out,7,1134,89,42,...
0.9183785319328308,1.8882345425025993,1.1977417469024658,raw,knn,temperature,18S,leave_one_site_out,7,1134,89,42,...
0.9895846843719482,0.6738042412547111,0.5326754450798035,embedding,ridge,temperature,18S,leave_one_site_out,8,1132,91,42,...
0.9897671341896057,0.6678765439646268,0.5272584557533264,embedding,knn,temperature,18S,leave_one_site_out,8,1132,91,42,...
0.8349671959877014,2.6821456622536632,1.7634005546569824,raw,ridge,temperature,18S,leave_one_site_out,8,1132,91,42,...
0.9315329790115356,1.7275794301079628,1.1693131923675537,raw,knn,temperature,18S,leave_one_site_out,8,1132,91,42,...
0.9918402433395386,0.5908254071481015,0.4714907705783844,embedding,ridge,temperature,18S,leave_one_site_out,9,1135,88,42,...
0.9923276305198669,0.5729102972427957,0.4439905285835266,embedding,knn,temperature,18S,leave_one_site_out,9,1135,88,42,...
0.9021652340888977,2.0458212899386425,1.509653091430664,raw,ridge,temperature,18S,leave_one_site_out,9,1135,88,42,...
0.9064547419548035,2.000469987006752,1.1401753425598145,raw,knn,temperature,18S,leave_one_site_out,9,1135,88,42,...
0.9914950132369995,0.6089314044379889,0.4563245475292206,embedding,ridge,temperature,18S,leave_one_site_out,10,1137,86,42,...
0.9922847747802734,0.5799699419141832,0.41089746356010437,embedding,knn,temperature,18S,leave_one_site_out,10,1137,86,42,...
0.8308597207069397,2.7155343693577754,1.6429349184036255,raw,ridge,temperature,18S,leave_one_site_out,10,1137,86,42,...
0.8814591765403748,2.2733472039292715,1.1638903617858887,raw,knn,temperature,18S,leave_one_site_out,10,1137,86,42,...
0.9844502806663513,0.8490510355568884,0.6598243117332458,embedding,ridge,temperature,18S,leave_one_site_out,11,1134,89,42,...
0.9848347902297974,0.8384882434073094,0.650490939617157,embedding,knn,temperature,18S,leave_one_site_out,11,1134,89,42,...
0.8339739441871643,2.7743460872799584,1.6575039625167847,raw,ridge,temperature,18S,leave_one_site_out,11,1134,89,42,...
0.9579759836196899,1.395793610572211,0.8991904854774475,raw,knn,temperature,18S,leave_one_site_out,11,1134,89,42,...
0.9847750663757324,0.7247482536876492,0.5124399065971375,embedding,ridge,temperature,18S,leave_one_site_out,12,1138,85,42,...
0.9832645058631897,0.7598517597081469,0.5232868790626526,embedding,knn,temperature,18S,leave_one_site_out,12,1138,85,42,...
0.8481242656707764,2.2890418771068664,1.817537546157837,raw,ridge,temperature,18S,leave_one_site_out,12,1138,85,42,...
0.8119539022445679,2.547074854211741,1.7334636449813843,raw,knn,temperature,18S,leave_one_site_out,12,1138,85,42,...
0.9807315468788147,0.8206867272664832,0.6088975071907043,embedding,ridge,temperature,18S,leave_one_site_out,13,1139,84,42,...
0.9764306545257568,0.9076697967826488,0.6890298128128052,embedding,knn,temperature,18S,leave_one_site_out,13,1139,84,42,...
0.7829421162605286,2.7544932504108335,2.071913719177246,raw,ridge,temperature,18S,leave_one_site_out,13,1139,84,42,...
0.8748530745506287,2.0915298077718365,1.3708395957946777,raw,knn,temperature,18S,leave_one_site_out,13,1139,84,42,...
0.9862871766090393,0.7335953327523445,0.5615980625152588,embedding,ridge,temperature,16S+18S,random_kfold,0,978,245,42,...
0.9867492318153381,0.7211314016908699,0.5551773905754089,embedding,knn,temperature,16S+18S,random_kfold,0,978,245,42,...
0.8751879334449768,2.2132056366418995,1.5547142028808594,raw,ridge,temperature,16S+18S,random_kfold,0,978,245,42,...
0.9412860870361328,1.5179724849825784,0.984807550907135,raw,knn,temperature,16S+18S,random_kfold,0,978,245,42,...
0.9862483143806458,0.7573359062429275,0.5546518564224243,embedding,ridge,temperature,16S+18S,random_kfold,1,978,245,42,...
0.9849398136138916,0.7925484205670521,0.5522186756134033,embedding,knn,temperature,16S+18S,random_kfold,1,978,245,42,...
0.8571881651878357,2.4405783752598755,1.7160639762878418,raw,ridge,temperature,16S+18S,random_kfold,1,978,245,42,...
0.9241494536399841,1.7786478812418627,1.1092901229858398,raw,knn,temperature,16S+18S,random_kfold,1,978,245,42,...
0.9865207672119141,0.7564687711947584,0.56786048412323,embedding,ridge,temperature,16S+18S,random_kfold,2,978,245,42,...
0.9854716658592224,0.7853553481581151,0.5726858973503113,embedding,knn,temperature,16S+18S,random_kfold,2,978,245,42,...
0.8218113780021667,2.7504152504645174,1.832064151763916,raw,ridge,temperature,16S+18S,random_kfold,2,978,245,42,...
0.9143145680427551,1.9072680647046156,1.186043620109558,raw,knn,temperature,16S+18S,random_kfold,2,978,245,42,...
0.9866647720336914,0.7037018211297272,0.5286015868186951,embedding,ridge,temperature,16S+18S,random_kfold,3,979,244,42,...
0.9856619834899902,0.7296808655006328,0.5447912812232971,embedding,knn,temperature,16S+18S,random_kfold,3,979,244,42,...
0.7969454526901245,2.745963949551696,1.6305603981018066,raw,ridge,temperature,16S+18S,random_kfold,3,979,244,42,...
0.9474625587463379,1.3967637429531667,1.0109323263168335,raw,knn,temperature,16S+18S,random_kfold,3,979,244,42,...
0.9867891669273376,0.6990857344114103,0.509921133518219,embedding,ridge,temperature,16S+18S,random_kfold,4,979,244,42,...
0.9863571524620056,0.7104237135670951,0.5049869418144226,embedding,knn,temperature,16S+18S,random_kfold,4,979,244,42,...
0.8619239926338196,2.2600808546068327,1.575103759765625,raw,ridge,temperature,16S+18S,random_kfold,4,979,244,42,...
0.9539827704429626,1.3047436913365005,0.9276355504989624,raw,knn,temperature,16S+18S,random_kfold,4,979,244,42,...
0.5891966819763184,1.4589592907241642,1.174669623374939,embedding,ridge,temperature,16S+18S,temporal_holdout,0,978,245,42,...
0.4181097149848938,1.7363879233190989,1.4528499841690063,embedding,knn,temperature,16S+18S,temporal_holdout,0,978,245,42,...
-11.03810977935791,7.897785948491109,4.887697696685791,raw,ridge,temperature,16S+18S,temporal_holdout,0,978,245,42,...
0.10322612524032593,2.155597643370339,1.7779347896575928,raw,knn,temperature,16S+18S,temporal_holdout,0,978,245,42,...
0.724855899810791,1.937601825130337,1.5207452774047852,embedding,ridge,temperature,16S+18S,temporal_blocked_kfold,0,978,245,42,...
0.6719697713851929,2.1156378561105416,1.6584293842315674,embedding,knn,temperature,16S+18S,temporal_blocked_kfold,0,978,245,42,...
-59.315895080566406,28.68800104239739,12.429330825805664,raw,ridge,temperature,16S+18S,temporal_blocked_kfold,0,978,245,42,...
-0.42686760425567627,4.412413918841536,3.5151937007904053,raw,knn,temperature,16S+18S,temporal_blocked_kfold,0,978,245,42,...
0.7725675702095032,1.5634281453552916,1.2416768074035645,embedding,ridge,temperature,16S+18S,temporal_blocked_kfold,1,978,245,42,...
0.7072284817695618,1.7738468857180312,1.3547093868255615,embedding,knn,temperature,16S+18S,temporal_blocked_kfold,1,978,245,42,...
-334.3822021484375,60.0373784937871,25.986234664916992,raw,ridge,temperature,16S+18S,temporal_blocked_kfold,1,978,245,42,...
-0.8015002012252808,4.400164141627742,3.587672710418701,raw,knn,temperature,16S+18S,temporal_blocked_kfold,1,978,245,42,...
0.7557861804962158,1.9636530216390293,1.5002391338348389,embedding,ridge,temperature,16S+18S,temporal_blocked_kfold,2,978,245,42,...
0.6677008867263794,2.2905736108196244,1.8714807033538818,embedding,knn,temperature,16S+18S,temporal_blocked_kfold,2,978,245,42,...
-15.85188102722168,16.311873266815688,5.897195816040039,raw,ridge,temperature,16S+18S,temporal_blocked_kfold,2,978,245,42,...
0.09642356634140015,3.777131288662012,2.9841442108154297,raw,knn,temperature,16S+18S,temporal_blocked_kfold,2,978,245,42,...
0.11919629573822021,1.1562869091844457,0.9057186841964722,embedding,ridge,temperature,16S+18S,temporal_blocked_kfold,3,979,244,42,...
-0.13955974578857422,1.315208456102971,1.0428006649017334,embedding,knn,temperature,16S+18S,temporal_blocked_kfold,3,979,244,42,...
-234.83676147460938,18.920463729885327,11.469664573669434,raw,ridge,temperature,16S+18S,temporal_blocked_kfold,3,979,244,42,...
-2.255183696746826,2.222868522067859,1.5183991193771362,raw,knn,temperature,16S+18S,temporal_blocked_kfold,3,979,244,42,...
0.6033973693847656,1.4351476412594366,1.1641844511032104,embedding,ridge,temperature,16S+18S,temporal_blocked_kfold,4,979,244,42,...
0.4657360315322876,1.6656999009344824,1.382738709449768,embedding,knn,temperature,16S+18S,temporal_blocked_kfold,4,979,244,42,...
-10.396685600280762,7.693219050192711,4.8130011558532715,raw,ridge,temperature,16S+18S,temporal_blocked_kfold,4,979,244,42,...
0.09991800785064697,2.162020715069052,1.787935495376587,raw,knn,temperature,16S+18S,temporal_blocked_kfold,4,979,244,42,...
0.9919514656066895,0.5244181258116993,0.3800155818462372,embedding,ridge,temperature,16S+18S,leave_one_site_out,0,1136,87,42,...
0.9881361126899719,0.6366976166944921,0.448451429605484,embedding,knn,temperature,16S+18S,leave_one_site_out,0,1136,87,42,...
0.8602430820465088,2.185276536355122,1.7780709266662598,raw,ridge,temperature,16S+18S,leave_one_site_out,0,1136,87,42,...
0.8700864315032959,2.1069148658459382,1.3815829753875732,raw,knn,temperature,16S+18S,leave_one_site_out,0,1136,87,42,...
0.9829838275909424,0.7918960381221982,0.5921966433525085,embedding,ridge,temperature,16S+18S,leave_one_site_out,1,1139,84,42,...
0.983349621295929,0.78333732235346,0.5659518241882324,embedding,knn,temperature,16S+18S,leave_one_site_out,1,1139,84,42,...
0.8158459067344666,2.605119444438911,1.8676379919052124,raw,ridge,temperature,16S+18S,leave_one_site_out,1,1139,84,42,...
0.9091292023658752,1.8299917487703672,1.2782903909683228,raw,knn,temperature,16S+18S,leave_one_site_out,1,1139,84,42,...
0.9925243258476257,0.5153129673869533,0.3980022668838501,embedding,ridge,temperature,16S+18S,leave_one_site_out,2,1141,82,42,...
0.9912091493606567,0.5588067988941218,0.3777534067630768,embedding,knn,temperature,16S+18S,leave_one_site_out,2,1141,82,42,...
0.8461171984672546,2.337982507364508,1.7462091445922852,raw,ridge,temperature,16S+18S,leave_one_site_out,2,1141,82,42,...
0.911213755607605,1.7759025347702897,1.0730979442596436,raw,knn,temperature,16S+18S,leave_one_site_out,2,1141,82,42,...
0.9887390732765198,0.6026118897580852,0.4828539192676544,embedding,ridge,temperature,16S+18S,leave_one_site_out,3,1135,88,42,...
0.9898864030838013,0.5710898549251041,0.4287331700325012,embedding,knn,temperature,16S+18S,leave_one_site_out,3,1135,88,42,...
0.8558696508407593,2.1559007887086072,1.5741188526153564,raw,ridge,temperature,16S+18S,leave_one_site_out,3,1135,88,42,...
0.8930643200874329,1.8570020263323928,1.147314190864563,raw,knn,temperature,16S+18S,leave_one_site_out,3,1135,88,42,...
0.9837730526924133,0.7347884130518535,0.5452315807342529,embedding,ridge,temperature,16S+18S,leave_one_site_out,4,1134,89,42,...
0.981307864189148,0.7886300365428051,0.5800493955612183,embedding,knn,temperature,16S+18S,leave_one_site_out,4,1134,89,42,...
0.5066884756088257,4.051394968802389,2.1222026348114014,raw,ridge,temperature,16S+18S,leave_one_site_out,4,1134,89,42,...
0.8795915246009827,2.001577827817786,1.2314131259918213,raw,knn,temperature,16S+18S,leave_one_site_out,4,1134,89,42,...
0.746145486831665,3.6168767742062324,2.6508893966674805,embedding,ridge,temperature,16S+18S,leave_one_site_out,5,1132,91,42,...
0.8181813955307007,3.0609798161695805,2.385174512863159,embedding,knn,temperature,16S+18S,leave_one_site_out,5,1132,91,42,...
-24.276485443115234,36.09106118231528,15.885531425476074,raw,ridge,temperature,16S+18S,leave_one_site_out,5,1132,91,42,...
0.8971730470657349,2.301944354480948,1.731066346168518,raw,knn,temperature,16S+18S,leave_one_site_out,5,1132,91,42,...
0.9858288764953613,0.7332936706076294,0.5412359237670898,embedding,ridge,temperature,16S+18S,leave_one_site_out,6,1133,90,42,...
0.9846386909484863,0.7634666537863894,0.5771104097366333,embedding,knn,temperature,16S+18S,leave_one_site_out,6,1133,90,42,...
0.7197760343551636,3.2608328524195254,1.7544606924057007,raw,ridge,temperature,16S+18S,leave_one_site_out,6,1133,90,42,...
0.8927410840988159,2.0174029884507605,1.162106990814209,raw,knn,temperature,16S+18S,leave_one_site_out,6,1133,90,42,...
0.9896466135978699,0.6725038424456561,0.5119650959968567,embedding,ridge,temperature,16S+18S,leave_one_site_out,7,1134,89,42,...
0.9890044927597046,0.6930457036964514,0.5246471762657166,embedding,knn,temperature,16S+18S,leave_one_site_out,7,1134,89,42,...
0.8800495862960815,2.289046876613172,1.6171565055847168,raw,ridge,temperature,16S+18S,leave_one_site_out,7,1134,89,42,...
0.9657751321792603,1.2227130425763804,0.8630985021591187,raw,knn,temperature,16S+18S,leave_one_site_out,7,1134,89,42,...
0.9904746413230896,0.6443741578060533,0.5018542408943176,embedding,ridge,temperature,16S+18S,leave_one_site_out,8,1132,91,42,...
0.9911231398582458,0.6220522268591641,0.501159131526947,embedding,knn,temperature,16S+18S,leave_one_site_out,8,1132,91,42,...
